OID,PID
6144,331
6144,331
6144,331
6144,638
6145,916
6145,916
6145,916
6145,230
6145,723
6145,723
6145,723
6145,468
6145,468
6145,468
6146,414
6146,414
6146,93
6146,856
6146,856
6146,259
6146,259
6146,637
6146,637
6147,645
6147,645
6147,52
6147,52
6148,754
6148,754
6148,754
6148,529
6148,529
6148,529
6148,707
6148,707
6148,388
6148,388
6148,388
6148,189
6148,189
6149,367
6149,367
6149,367
6149,27
6149,27
6149,27
6149,134
6149,134
6149,134
6150,785
6150,785
6150,785
6150,629
6150,629
6150,629
6150,423
6150,530
6150,109
6150,109
6150,109
6151,809
6151,796
6151,796
6151,796
6151,524
6151,524
6151,384
6151,384
6151,384
6152,965
6152,965
6152,965
6153,190
6153,190
6154,807
6154,807
6154,87
6154,87
6154,87
6155,165
6155,165
6155,165
6156,372
6157,703
6157,417
6157,417
6157,241
6157,241
6157,837
6157,837
6157,837
6158,589
6158,589
6158,635
6158,635
6158,476
6158,476
6158,779
6159,398
6159,398
6159,533
6159,533
6160,238
6160,238
6160,238
6161,259
6161,259
6161,259
6161,162
6161,162
6162,474
6162,71
6162,649
6162,649
6162,910
6163,623
6163,623
6164,70
6164,70
6164,70
6164,141
6164,425
6164,425
6164,167
6165,732
6165,732
6165,732
6165,869
6165,869
6165,869
6165,265
6165,265
6165,93
6165,93
6165,93
6166,4
6166,4
6167,466
6167,466
6167,123
6167,664
6167,664
6167,664
6167,338
6167,338
6167,338
6168,713
6168,337
6168,337
6168,337
6168,661
6168,661
6169,765
6169,679
6169,679
6169,679
6169,844
6169,844
6169,71
6169,71
6169,860
6170,114
6170,114
6170,114
6170,595
6171,320
6171,320
6171,320
6171,532
6171,532
6172,335
6172,335
6172,335
6172,259
6172,259
6173,748
6174,461
6174,461
6174,780
6174,780
6174,735
6174,735
6174,860
6174,48
6174,48
6175,629
6175,629
6175,629
6175,112
6175,112
6175,112
6175,413
6176,913
6176,71
6176,71
6176,839
6176,108
6176,108
6176,108
6177,715
6177,715
6177,715
6177,470
6178,604
6178,170
6178,170
6178,219
6178,962
6178,962
6178,647
6178,647
6179,337
6179,337
6179,337
6179,9
6179,9
6179,333
6179,333
6179,340
6179,340
6179,340
6180,42
6180,42
6180,42
6180,799
6180,799
6181,907
6181,907
6181,454
6181,454
6181,240
6181,240
6181,240
6181,602
6181,602
6181,602
6181,282
6182,326
6182,326
6182,326
6182,858
6182,858
6182,234
6182,149
6182,149
6183,60
6183,60
6183,60
6183,375
6183,375
6183,355
6183,355
6183,355
6184,403
6185,496
6185,496
6186,128
6186,128
6186,128
6186,192
6186,873
6186,874
6186,874
6186,874
6187,131
6187,131
6187,131
6188,182
6188,182
6188,182
6189,837
6189,649
6189,649
6189,649
6190,216
6190,216
6190,468
6190,468
6190,468
6190,305
6190,305
6191,932
6191,932
6191,737
6191,737
6191,737
6191,918
6191,918
6191,918
6191,148
6191,148
6191,148
6191,100
6191,100
6192,753
6192,753
6192,424
6192,424
6192,424
6192,203
6192,619
6192,619
6192,619
6193,715
6193,715
6193,715
6193,218
6193,218
6193,218
6193,517
6193,517
6193,409
6193,409
6194,270
6194,270
6194,270
6194,220
6194,220
6195,782
6195,782
6195,782
6196,880
6196,880
6197,232
6197,293
6197,527
6197,527
6198,103
6198,103
6199,341
6199,35
6199,35
6199,35
6199,39
6199,39
6199,39
6199,160
6199,377
6200,744
6200,744
6200,833
6201,326
6201,326
6201,326
6201,792
6201,792
6201,78
6201,145
6201,145
6201,145
6202,27
6202,27
6202,27
6202,113
6202,113
6202,504
6202,10
6202,10
6202,789
6202,789
6203,447
6203,447
6203,447
6203,911
6203,911
6203,375
6203,375
6203,375
6204,182
6204,823
6204,823
6204,823
6204,770
6205,100
6205,100
6205,100
6205,832
6205,832
6205,523
6205,523
6206,686
6206,876
6206,876
6206,876
6207,653
6207,942
6207,942
6207,942
6207,852
6207,852
6207,952
6207,952
6208,256
6208,675
6208,675
6208,675
6208,267
6208,267
6209,208
6210,756
6210,214
6210,214
6210,237
6210,135
6210,426
6211,8
6211,8
6211,119
6211,276
6211,276
6212,674
6212,674
6212,674
6212,197
6212,889
6212,889
6212,889
6213,128
6213,128
6213,702
6213,702
6213,626
6213,626
6213,70
6213,70
6213,70
6213,80
6213,80
6214,120
6214,694
6214,694
6214,694
6214,676
6214,676
6214,676
6214,665
6214,665
6215,405
6215,405
6215,405
6215,195
6215,195
6215,195
6216,544
6216,544
6216,534
6216,534
6216,649
6216,649
6216,709
6216,709
6216,709
6216,775
6216,775
6216,775
6217,775
6217,892
6217,892
6217,85
6217,85
6217,85
6217,794
6217,794
6217,657
6217,657
6218,534
6218,534
6218,534
6218,81
6218,81
6219,906
6219,906
6219,906
6219,324
6219,324
6219,570
6219,570
6220,300
6220,843
6220,843
6220,843
6220,752
6220,237
6220,140
6220,140
6220,140
6221,771
6221,771
6221,524
6221,524
6221,524
6221,597
6222,745
6222,745
6222,745
6222,74
6222,74
6222,74
6222,517
6222,517
6222,19
6222,19
6223,882
6223,882
6223,882
6224,289
6224,289
6224,270
6224,270
6224,44
6224,149
6224,775
6224,775
6225,494
6225,494
6225,494
6226,180
6226,180
6226,565
6226,915
6226,915
6227,929
6227,929
6227,929
6227,86
6228,561
6228,561
6228,561
6228,153
6228,153
6228,153
6228,801
6228,801
6229,141
6229,141
6229,141
6230,245
6230,245
6230,234
6230,234
6230,234
6230,496
6230,496
6230,496
6231,1
6231,1
6231,1
6231,171
6231,171
6231,171
6231,200
6231,538
6231,895
6231,895
6231,895
6232,624
6233,63
6233,63
6233,637
6233,637
6233,637
6233,783
6233,783
6234,133
6234,133
6234,667
6234,264
6234,662
6234,662
6234,662
6235,705
6235,705
6235,705
6235,897
6235,897
6235,897
6236,204
6236,204
6236,204
6236,928
6236,928
6236,860
6236,860
6236,860
6237,213
6237,502
6237,502
6237,502
6238,936
6238,936
6238,28
6238,28
6238,762
6238,762
6238,762
6238,496
6238,496
6238,496
6238,931
6239,150
6239,150
6239,150
6239,559
6239,559
6240,34
6240,570
6240,570
6240,30
6240,30
6240,30
6241,563
6241,733
6241,733
6241,348
6241,348
6241,348
6241,354
6242,360
6242,360
6242,360
6242,170
6242,170
6242,170
6243,791
6243,791
6243,84
6243,84
6243,84
6244,915
6244,614
6244,614
6245,489
6245,224
6246,921
6246,107
6246,107
6246,586
6246,586
6246,586
6247,777
6247,777
6247,777
6247,270
6247,270
6248,943
6248,246
6248,246
6249,669
6249,669
6249,269
6249,269
6249,269
6249,719
6249,719
6249,719
6249,201
6249,201
6250,193
6250,193
6250,239
6250,239
6250,558
6250,558
6250,9
6250,9
6250,9
6251,796
6251,796
6251,139
6251,139
6251,139
6251,859
6251,859
6251,859
6252,373
6252,373
6252,373
6252,845
6252,845
6252,845
6252,63
6252,63
6252,63
6252,23
6252,966
6252,966
6252,966
6253,572
6253,572
6253,572
6253,636
6254,877
6254,877
6254,877
6254,474
6254,231
6255,545
6255,545
6255,545
6255,255
6255,255
6255,943
6255,943
6255,943
6255,519
6255,519
6255,776
6255,776
6255,776
6256,877
6256,877
6256,877
6256,284
6256,342
6256,99
6256,531
6257,862
6257,27
6257,27
6258,549
6258,549
6258,549
6258,810
6259,611
6259,409
6259,947
6259,947
6259,947
6259,264
6259,264
6259,264
6260,207
6260,207
6260,207
6260,629
6260,629
6260,391
6260,739
6260,739
6260,739
6260,1
6260,1
6261,90
6261,90
6261,128
6262,825
6262,584
6262,721
6262,721
6262,785
6262,785
6262,785
6262,251
6262,251
6263,45
6263,45
6263,150
6264,421
6264,767
6264,869
6264,869
6264,869
6264,616
6265,786
6265,786
6265,22
6265,22
6266,610
6266,610
6266,216
6267,948
6268,742
6268,556
6268,556
6268,540
6268,540
6268,540
6268,513
6268,513
6268,513
6269,932
6269,932
6269,932
6269,157
6269,233
6269,233
6269,233
6269,520
6269,520
6269,520
6269,674
6270,178
6271,281
6272,211
6272,211
6273,458
6273,458
6273,329
6273,329
6273,329
6273,192
6273,192
6273,192
6273,389
6273,389
6273,389
6274,874
6274,294
6274,294
6274,66
6274,66
6274,175
6275,661
6275,661
6275,746
6275,746
6275,746
6276,917
6276,917
6276,917
6276,717
6277,183
6277,630
6277,630
6277,945
6278,378
6278,378
6278,378
6278,30
6278,30
6279,58
6279,58
6279,58
6279,105
6279,105
6279,965
6279,965
6280,386
6280,386
6281,322
6281,117
6281,117
6281,558
6281,558
6281,124
6281,124
6282,519
6282,519
6282,254
6282,254
6282,930
6282,234
6282,234
6282,234
6283,38
6283,38
6283,45
6283,62
6283,62
6284,256
6284,256
6284,228
6284,17
6285,928
6285,928
6285,532
6285,532
6285,532
6285,389
6285,389
6285,389
6285,853
6286,105
6286,105
6286,513
6286,513
6286,513
6287,930
6287,382
6287,382
6287,382
6287,255
6287,255
6288,213
6288,188
6288,188
6288,30
6288,30
6288,30
6288,14
6288,14
6288,893
6289,875
6290,398
6290,398
6290,798
6290,798
6290,798
6291,739
6291,739
6291,781
6291,345
6291,345
6291,345
6291,810
6291,810
6292,312
6292,312
6292,312
6292,118
6292,118
6292,118
6292,43
6292,43
6292,43
6292,238
6292,494
6293,666
6293,515
6293,198
6293,198
6293,198
6294,743
6294,743
6294,743
6294,509
6294,509
6294,509
6294,913
6294,913
6294,674
6294,770
6294,770
6294,770
6295,898
6295,153
6295,153
6295,153
6295,344
6295,344
6295,344
6296,840
6296,697
6296,697
6296,168
6296,168
6297,837
6297,837
6297,837
6297,73
6297,73
6297,57
6297,57
6297,57
6298,215
6298,215
6298,215
6298,708
6299,6
6299,6
6299,566
6299,566
6299,775
6299,775
6300,962
6300,962
6300,962
6300,780
6300,548
6300,548
6300,256
6300,256
6300,594
6300,594
6301,22
6301,168
6301,168
6301,547
6301,850
6302,636
6302,636
6303,488
6303,488
6304,404
6304,404
6304,65
6304,59
6304,59
6305,487
6305,729
6305,729
6305,525
6305,525
6305,681
6305,681
6305,681
6305,289
6305,289
6306,704
6306,704
6307,70
6307,263
6307,665
6307,665
6307,665
6307,232
6307,232
6307,232
6308,875
6308,875
6308,763
6308,743
6308,446
6309,733
6309,733
6309,685
6309,685
6309,196
6309,196
6310,846
6310,846
6310,846
6310,646
6310,646
6311,360
6312,422
6312,422
6312,851
6312,872
6312,872
6312,872
6312,119
6313,924
6313,937
6313,937
6313,677
6313,677
6314,855
6314,855
6314,953
6314,953
6314,438
6314,438
6314,438
6314,510
6314,510
6315,782
6315,782
6315,705
6315,705
6315,705
6315,46
6315,46
6316,732
6316,732
6316,732
6317,779
6317,290
6317,290
6317,290
6317,540
6317,145
6317,145
6317,145
6318,399
6318,270
6318,874
6318,874
6318,281
6319,221
6319,221
6319,929
6319,929
6319,261
6319,261
6319,261
6319,630
6319,630
6320,729
6320,729
6320,729
6320,735
6320,735
6320,735
6320,790
6320,108
6320,108
6320,39
6320,39
6320,39
6321,255
6321,869
6321,869
6321,800
6321,800
6321,825
6321,825
6322,532
6322,532
6322,825
6323,396
6323,396
6323,396
6323,302
6323,302
6323,591
6323,836
6323,836
6323,836
6324,429
6324,362
6324,362
6324,362
6325,566
6325,566
6325,52
6325,910
6325,910
6326,200
6326,436
6326,436
6326,869
6326,876
6326,876
6326,876
6327,515
6327,515
6328,702
6328,702
6328,382
6328,382
6329,780
6329,780
6330,725
6330,725
6330,768
6330,768
6330,768
6330,274
6330,274
6330,131
6331,566
6331,566
6331,434
6331,434
6331,133
6331,133
6331,81
6332,463
6332,463
6332,463
6332,128
6332,637
6332,637
6332,609
6332,609
6332,609
6332,872
6333,457
6333,457
6333,457
6333,182
6334,65
6334,758
6334,758
6334,758
6334,922
6334,922
6334,199
6334,199
6334,853
6334,853
6334,853
6335,381
6335,623
6335,623
6335,623
6336,627
6336,356
6336,636
6336,253
6336,556
6336,556
6337,610
6337,937
6337,937
6337,937
6337,845
6337,845
6338,161
6338,968
6339,494
6339,166
6339,669
6340,439
6340,439
6340,439
6340,843
6340,843
6340,947
6340,947
6340,947
6340,729
6340,729
6340,729
6341,439
6341,539
6341,539
6341,539
6341,225
6341,225
6341,813
6341,813
6341,813
6341,147
6341,147
6342,296
6342,627
6342,627
6343,182
6343,182
6343,182
6343,196
6343,196
6344,298
6344,298
6344,849
6344,935
6344,935
6344,294
6344,294
6345,415
6345,415
6345,647
6345,647
6345,647
6345,744
6345,744
6345,744
6345,902
6345,902
6345,902
6345,495
6345,495
6345,495
6346,849
6346,849
6346,849
6347,599
6348,19
6348,658
6348,658
6348,746
6348,746
6348,746
6348,784
6349,724
6349,724
6349,724
6349,709
6349,428
6349,428
6349,40
6349,40
6349,40
6349,352
6350,779
6350,779
6350,779
6350,279
6350,279
6351,268
6351,82
6351,82
6351,82
6352,560
6352,560
6352,36
6352,36
6352,36
6353,264
6353,264
6353,613
6353,613
6353,613
6353,478
6353,478
6353,478
6353,869
6353,751
6353,751
6353,751
6354,331
6355,669
6355,669
6355,669
6355,904
6355,904
6355,715
6355,715
6356,675
6357,14
6357,14
6358,26
6358,887
6358,932
6358,932
6358,944
6359,817
6359,645
6359,260
6359,260
6359,963
6359,104
6359,104
6359,104
6360,189
6361,607
6361,607
6361,607
6361,412
6361,412
6361,491
6361,491
6361,491
6361,823
6361,823
6361,823
6361,268
6362,927
6362,927
6362,927
6362,158
6362,54
6362,889
6362,472
6362,472
6363,496
6363,496
6364,245
6365,197
6365,197
6365,197
6365,514
6365,514
6365,719
6365,719
6365,843
6365,741
6366,160
6366,160
6366,160
6366,344
6366,344
6366,344
6366,941
6366,510
6366,510
6367,180
6367,180
6367,180
6367,671
6367,671
6367,671
6368,68
6368,118
6368,118
6368,634
6368,634
6368,634
6368,609
6368,777
6368,777
6369,385
6369,600
6369,600
6369,600
6370,389
6370,389
6370,389
6371,397
6371,397
6372,626
6372,584
6372,584
6372,28
6372,28
6373,454
6373,454
6373,454
6373,330
6373,330
6373,330
6374,47
6374,904
6374,904
6374,625
6374,625
6374,602
6374,602
6375,438
6375,156
6375,156
6375,156
6375,351
6375,351
6375,660
6375,148
6375,148
6376,537
6376,8
6377,274
6377,274
6377,274
6378,197
6378,273
6379,9
6379,9
6379,9
6379,913
6379,913
6379,913
6379,283
6379,21
6379,21
6379,21
6380,24
6380,24
6380,714
6380,714
6380,811
6380,811
6380,811
6380,438
6380,438
6380,438
6381,389
6381,389
6381,389
6381,502
6381,502
6381,502
6382,588
6382,588
6382,844
6382,533
6382,533
6383,858
6383,858
6383,858
6383,881
6383,881
6383,881
6383,62
6383,62
6383,62
6383,640
6384,943
6384,943
6384,943
6385,530
6385,530
6385,530
6386,84
6386,84
6386,84
6387,371
6387,371
6387,159
6387,159
6387,159
6387,141
6388,99
6389,729
6389,729
6389,729
6390,763
6390,763
6391,231
6391,231
6391,837
6391,837
6392,134
6392,134
6392,358
6392,358
6392,358
6392,654
6392,654
6392,654
6393,453
6393,453
6393,453
6393,523
6393,523
6393,523
6393,299
6393,299
6393,299
6393,532
6393,532
6394,707
6394,795
6394,795
6395,263
6395,263
6395,155
6395,815
6395,815
6396,145
6396,623
6396,623
6396,954
6397,553
6397,553
6397,553
6397,606
6397,606
6397,606
6398,658
6398,658
6398,658
6399,947
6399,947
6399,833
6399,657
6400,103
6400,464
6400,464
6400,464
6401,166
6401,166
6401,166
6401,706
6401,706
6401,706
6401,72
6401,72
6402,310
6402,310
6402,562
6403,127
6403,127
6403,127
6403,174
6403,174
6403,174
6403,312
6403,312
6403,816
6403,816
6403,404
6404,609
6404,609
6404,598
6404,266
6404,111
6405,921
6405,921
6405,160
6405,869
6405,869
6405,869
6405,388
6405,388
6406,486
6406,486
6406,234
6406,234
6406,234
6406,458
6406,458
6406,458
6406,559
6406,16
6407,132
6407,132
6407,539
6407,539
6407,209
6407,209
6407,209
6407,93
6407,93
6407,93
6407,934
6408,472
6408,472
6408,472
6408,41
6408,41
6408,702
6409,629
6409,629
6409,23
6409,23
6409,23
6409,66
6409,233
6409,290
6409,290
6409,290
6410,815
6410,815
6410,815
6410,550
6410,128
6410,128
6410,401
6410,401
6410,401
6410,767
6410,767
6410,767
6411,21
6411,21
6411,412
6411,112
6411,112
6411,254
6412,69
6413,70
6413,553
6413,553
6413,553
6413,177
6413,368
6414,411
6414,250
6414,250
6414,250
6414,124
6414,124
6414,513
6414,50
6414,50
6414,50
6415,5
6415,5
6415,5
6415,337
6415,213
6415,213
6415,184
6415,184
6416,193
6416,193
6416,612
6416,612
6416,612
6416,203
6416,445
6416,445
6416,445
6417,297
6417,266
6417,266
6417,266
6417,270
6417,270
6417,270
6417,733
6417,733
6417,733
6417,14
6417,14
6418,700
6418,700
6418,700
6418,476
6418,476
6418,650
6418,650
6419,733
6419,733
6419,733
6419,751
6419,751
6419,751
6419,520
6420,214
6420,214
6420,214
6420,829
6420,829
6420,646
6420,646
6420,487
6420,487
6420,806
6420,806
6421,507
6421,507
6422,26
6422,26
6422,291
6422,291
6422,883
6422,883
6422,959
6422,959
6422,959
6423,162
6423,30
6423,30
6423,30
6423,850
6423,850
6423,906
6423,248
6424,77
6424,909
6424,909
6424,909
6424,153
6424,631
6424,631
6424,224
6424,224
6424,224
6425,399
6425,399
6425,386
6425,386
6425,386
6426,392
6426,392
6426,153
6426,511
6426,511
6426,511
6427,365
6427,365
6427,8
6427,8
6427,928
6427,399
6427,590
6428,309
6428,309
6428,309
6428,80
6428,80
6428,509
6429,116
6429,116
6429,116
6429,625
6429,625
6429,625
6430,558
6430,558
6430,387
6430,387
6431,79
6431,654
6431,654
6431,654
6431,646
6431,445
6431,445
6432,194
6432,194
6432,77
6432,77
6432,77
6432,968
6432,968
6432,968
6432,550
6432,550
6432,550
6432,248
6432,248
6433,422
6433,422
6433,422
6433,418
6433,418
6433,835
6433,835
6433,835
6433,704
6433,562
6434,117
6434,117
6434,279
6434,279
6434,279
6434,359
6434,462
6434,279
6435,227
6435,227
6435,227
6436,136
6436,136
6436,703
6436,703
6436,55
6437,160
6437,160
6437,160
6437,686
6437,565
6437,565
6437,368
6437,368
6437,368
6437,899
6438,470
6438,470
6438,938
6438,938
6439,855
6439,855
6439,855
6440,893
6440,790
6441,587
6441,587
6441,587
6441,370
6441,370
6441,370
6442,229
6442,229
6442,229
6442,75
6442,75
6442,574
6442,574
6442,574
6443,455
6443,455
6443,882
6443,882
6443,882
6443,712
6444,16
6444,16
6444,16
6444,929
6444,929
6445,800
6445,800
6446,240
6446,240
6446,464
6447,791
6447,791
6447,791
6447,545
6447,545
6447,9
6447,9
6447,9
6447,606
6448,950
6448,950
6448,950
6448,519
6448,339
6448,725
6448,725
6448,944
6448,944
6448,944
6449,828
6449,828
6449,465
6449,791
6450,793
6450,793
6450,793
6451,963
6451,144
6451,531
6451,1
6451,1
6452,575
6452,575
6452,253
6452,253
6452,923
6452,923
6452,923
6452,551
6452,551
6452,551
6453,484
6453,484
6454,535
6454,535
6454,535
6455,243
6455,296
6455,296
6455,371
6455,371
6455,371
6455,43
6455,43
6456,8
6456,8
6456,450
6456,98
6456,98
6457,738
6457,738
6457,469
6457,469
6457,129
6457,129
6457,233
6457,233
6458,508
6458,508
6458,508
6458,411
6459,579
6459,263
6459,263
6459,263
6459,210
6459,210
6459,304
6459,304
6459,304
6460,257
6460,887
6460,887
6460,887
6460,517
6460,517
6460,517
6460,747
6460,747
6460,747
6461,312
6461,312
6461,312
6461,881
6462,47
6462,319
6462,97
6462,788
6462,895
6463,475
6463,475
6463,475
6463,642
6463,642
6463,642
6463,820
6463,820
6463,288
6463,288
6463,288
6463,449
6463,449
6463,449
6464,947
6465,121
6465,121
6465,121
6466,434
6466,434
6466,434
6466,104
6466,104
6466,104
6466,752
6466,752
6467,639
6467,639
6467,639
6467,637
6467,637
6467,637
6467,347
6467,347
6467,347
6467,572
6467,572
6467,572
6467,559
6467,559
6468,725
6468,725
6468,693
6468,693
6468,693
6468,851
6468,851
6468,299
6468,299
6468,299
6468,407
6468,407
6469,507
6469,507
6469,507
6469,913
6469,913
6469,12
6470,878
6470,878
6471,143
6471,143
6471,143
6471,606
6471,606
6471,606
6471,336
6471,336
6471,487
6471,487
6471,487
6471,733
6471,733
6472,108
6472,465
6472,465
6472,533
6472,899
6472,899
6472,899
6472,873
6472,873
6472,873
6473,727
6473,727
6473,93
6473,93
6473,266
6473,266
6473,861
6473,57
6473,57
6474,70
6474,70
6474,921
6474,921
6474,921
6475,570
6475,570
6475,570
6475,762
6475,163
6475,163
6475,163
6476,558
6476,558
6477,715
6477,715
6477,715
6477,253
6477,253
6477,950
6477,950
6478,682
6479,291
6479,291
6480,189
6480,189
6480,189
6480,827
6481,739
6481,739
6482,867
6482,54
6482,634
6482,634
6482,634
6482,896
6482,896
6483,605
6483,605
6483,605
6483,540
6483,540
6484,625
6484,625
6484,625
6484,150
6484,776
6484,776
6484,572
6484,956
6484,956
6484,956
6485,154
6485,154
6485,154
6485,638
6485,638
6485,638
6486,223
6486,341
6486,896
6486,896
6487,77
6487,77
6487,770
6487,770
6487,770
6488,187
6488,515
6488,448
6489,179
6489,179
6490,6
6490,6
6490,293
6490,293
6490,802
6490,802
6490,793
6490,497
6491,918
6491,918
6491,757
6491,757
6492,962
6492,962
6492,814
6493,443
6493,443
6493,654
6493,654
6493,58
6493,58
6493,58
6493,426
6494,533
6494,533
6494,102
6494,716
6494,716
6494,716
6495,471
6495,471
6495,750
6495,750
6495,750
6495,282
6495,248
6495,248
6496,244
6496,244
6496,244
6496,690
6496,690
6496,690
6496,251
6496,251
6496,251
6496,154
6496,55
6496,55
6497,869
6497,869
6498,767
6498,767
6498,918
6499,300
6499,375
6499,375
6499,961
6499,961
6499,961
6499,191
6499,191
6499,191
6500,185
6500,301
6500,713
6500,713
6500,349
6500,349
6500,349
6501,244
6501,244
6501,244
6501,945
6501,945
6501,344
6502,428
6502,428
6502,428
6502,274
6502,880
6502,880
6502,880
6502,808
6502,664
6503,23
6503,24
6503,24
6503,24
6504,756
6504,756
6504,184
6504,48
6504,48
6504,48
6505,260
6505,260
6505,662
6505,662
6505,662
6505,478
6505,668
6505,668
6506,963
6506,6
6506,6
6506,967
6507,708
6507,708
6507,708
6508,490
6508,490
6509,682
6509,682
6510,815
6510,815
6510,684
6510,453
6510,453
6510,675
6510,675
6511,363
6511,363
6511,363
6511,144
6511,144
6511,144
6511,72
6511,72
6511,861
6511,861
6511,861
6512,323
6512,323
6512,323
6512,177
6512,177
6512,633
6512,645
6513,953
6513,953
6513,528
6513,528
6514,488
6514,488
6514,488
6514,463
6514,463
6515,966
6515,966
6515,966
6515,488
6515,488
6515,488
6516,557
6516,489
6516,489
6516,685
